TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-04 17:01:53,1770224513308,dashboard-sb-team.vercel.app/api/ai/chat,POST,,200,2cmkf-1770224513308-fbf09633abb5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,198,iad1,265,2048,,prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,01KGMSMWAMPFKMBBQ1NJPRM3C9,S0dAjoY6xBuj,1
2026-02-04 17:01:50,1770224510724,dashboard-sb-team.vercel.app/api/ai/chat/history,GET,,200,n28qv-1770224510468-98a1756a1fa0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,,,,,"AI chat history error: error: Tenant or user not found
    at file:///var/task/api/handler.js:15647:15
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async file:///var/task/node_modules/drizzle-orm/node-postgres/session.js:83:22
    at async file:///var/task/api/handler.js:27632:27 {
  length: 52,
  severity: 'FATAL',
  code: 'XX000',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: undefined,
  line: undefined,
  routine: undefined
}",prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,,,
2026-02-04 17:01:50,1770224510726,dashboard-sb-team.vercel.app/api/ai/chat/history,GET,,200,n28qv-1770224510468-98a1756a1fa0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,,,,,5:01:50 PM [express] GET /api/ai/chat/history 200 in 192ms :: [],prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,,,
2026-02-04 17:01:50,1770224510468,dashboard-sb-team.vercel.app/api/ai/chat/history,GET,,200,n28qv-1770224510468-98a1756a1fa0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,197,iad1,265,2048,,prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,01KGMSMSHNADZMPATHWZPM7EVF,S0dAjoY6xBuj,1
2026-02-04 17:01:50,1770224510719,dashboard-sb-team.vercel.app/api/gamification/heartbeat,POST,,200,zf9j4-1770224510467-f8e9cf5b608a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team-r69odz1da-savonas-projects-0cd29dae.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,,,,,"Heartbeat error: error: Tenant or user not found
    at file:///var/task/api/handler.js:15647:15
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async file:///var/task/node_modules/drizzle-orm/node-postgres/session.js:83:22
    at async file:///var/task/api/handler.js:28063:21 {
  length: 52,
  severity: 'FATAL',
  code: 'XX000',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: undefined,
  line: undefined,
  routine: undefined
}",prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,,,
2026-02-04 17:01:50,1770224510719,dashboard-sb-team.vercel.app/api/gamification/heartbeat,POST,,200,zf9j4-1770224510467-f8e9cf5b608a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team-r69odz1da-savonas-projects-0cd29dae.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,,,,,"5:01:50 PM [express] POST /api/gamification/heartbeat 200 in 188ms :: {""xpGained"":0,""message"":""Heartbeat failed silently""}",prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,,,
2026-02-04 17:01:50,1770224510467,dashboard-sb-team.vercel.app/api/gamification/heartbeat,POST,,200,zf9j4-1770224510467-f8e9cf5b608a,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team-r69odz1da-savonas-projects-0cd29dae.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,195,iad1,267,2048,,prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,01KGMSMSHPDRTMSG1V3091NQN4,p0XCviknUGJh,1
2026-02-04 17:01:49,1770224509108,dashboard-sb-team.vercel.app/api/gamification/activity,GET,,304,zts4k-1770224508856-13719a9defbd,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,,,,,"Activity error: error: Tenant or user not found
    at file:///var/task/api/handler.js:15647:15
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async file:///var/task/api/handler.js:27946:32 {
  length: 52,
  severity: 'FATAL',
  code: 'XX000',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: undefined,
  line: undefined,
  routine: undefined
}",prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,,,
2026-02-04 17:01:49,1770224509109,dashboard-sb-team.vercel.app/api/gamification/activity,GET,,304,zts4k-1770224508856-13719a9defbd,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,,,,,5:01:49 PM [express] GET /api/gamification/activity 200 in 189ms :: [],prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,,,
2026-02-04 17:01:48,1770224508856,dashboard-sb-team.vercel.app/api/gamification/activity,GET,,304,zts4k-1770224508856-13719a9defbd,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,196,iad1,267,2048,,prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,01KGMSMQZ8ZRCWKXYZ1J8NNJ7N,p0XCviknUGJh,1
2026-02-04 17:01:44,1770224504117,dashboard-sb-team.vercel.app/api/gamification/leaderboard-view,GET,,304,pcgjf-1770224503866-fa1f687ec194,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team-r69odz1da-savonas-projects-0cd29dae.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,,,,,"Leaderboard view error: error: Tenant or user not found
    at file:///var/task/api/handler.js:15647:15
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async file:///var/task/api/handler.js:27875:22 {
  length: 52,
  severity: 'FATAL',
  code: 'XX000',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: undefined,
  line: undefined,
  routine: undefined
}",prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,,,
2026-02-04 17:01:44,1770224504118,dashboard-sb-team.vercel.app/api/gamification/leaderboard-view,GET,,304,pcgjf-1770224503866-fa1f687ec194,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team-r69odz1da-savonas-projects-0cd29dae.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,,,,,5:01:44 PM [express] GET /api/gamification/leaderboard-view 200 in 188ms :: [],prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,,,
2026-02-04 17:01:43,1770224503866,dashboard-sb-team.vercel.app/api/gamification/leaderboard-view,GET,,304,pcgjf-1770224503866-fa1f687ec194,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team-r69odz1da-savonas-projects-0cd29dae.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,195,iad1,267,2048,,prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,01KGMSMK38GG78RTJBPDTGHAP7,p0XCviknUGJh,1
2026-02-04 17:01:43,1770224503806,dashboard-sb-team.vercel.app/api/gamification/ping,POST,,200,pcgjf-1770224503541-5ea128704463,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team-r69odz1da-savonas-projects-0cd29dae.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,,,,,"Ping error: error: Tenant or user not found
    at file:///var/task/api/handler.js:15647:15
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async file:///var/task/node_modules/drizzle-orm/node-postgres/session.js:83:22
    at async file:///var/task/api/handler.js:27894:24 {
  length: 52,
  severity: 'FATAL',
  code: 'XX000',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: undefined,
  line: undefined,
  routine: undefined
}",prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,,,
2026-02-04 17:01:43,1770224503808,dashboard-sb-team.vercel.app/api/gamification/ping,POST,,200,pcgjf-1770224503541-5ea128704463,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team-r69odz1da-savonas-projects-0cd29dae.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,,,,,"5:01:43 PM [express] POST /api/gamification/ping 200 in 190ms :: {""success"":false,""timestamp"":""2026-02-04T17:01:43.806Z""}",prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,,,
2026-02-04 17:01:43,1770224503541,dashboard-sb-team.vercel.app/api/gamification/ping,POST,,200,pcgjf-1770224503541-5ea128704463,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team-r69odz1da-savonas-projects-0cd29dae.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,207,iad1,309,2048,,prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,01KGMSMJS6AXVHSARQ57EK2X16,K2LgwryKIpBf,1
2026-02-04 17:01:43,1770224503838,dashboard-sb-team.vercel.app/api/gamification/today-time/1,GET,,200,dfdzn-1770224503541-d6b44cebc378,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,,,,,"Today time error: error: Tenant or user not found
    at file:///var/task/api/handler.js:15647:15
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async file:///var/task/node_modules/drizzle-orm/node-postgres/session.js:83:22
    at async file:///var/task/api/handler.js:28223:24 {
  length: 52,
  severity: 'FATAL',
  code: 'XX000',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: undefined,
  line: undefined,
  routine: undefined
}",prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,,,
2026-02-04 17:01:43,1770224503840,dashboard-sb-team.vercel.app/api/gamification/today-time/1,GET,,200,dfdzn-1770224503541-d6b44cebc378,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,,,,,"5:01:43 PM [express] GET /api/gamification/today-time/1 200 in 190ms :: {""userId"":1,""todayMinutes"":0,""formatted"":""0h 0m""}",prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,,,
2026-02-04 17:01:43,1770224503541,dashboard-sb-team.vercel.app/api/gamification/today-time/1,GET,,200,dfdzn-1770224503541-d6b44cebc378,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,227,iad1,268,2048,,prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,01KGMSMJSK3MJW3PY7PA5QSDMK,p0XCviknUGJh,1
2026-02-04 17:01:43,1770224503835,dashboard-sb-team.vercel.app/api/gamification/heartbeat,POST,,200,d6czd-1770224503541-0f3a4dd5c340,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",error,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,,,,,"Heartbeat error: error: Tenant or user not found
    at file:///var/task/api/handler.js:15647:15
    at process.processTicksAndRejections (node:internal/process/task_queues:103:5)
    at async file:///var/task/node_modules/drizzle-orm/node-postgres/session.js:83:22
    at async file:///var/task/api/handler.js:28063:21 {
  length: 52,
  severity: 'FATAL',
  code: 'XX000',
  detail: undefined,
  hint: undefined,
  position: undefined,
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: undefined,
  line: undefined,
  routine: undefined
}",prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,,,
2026-02-04 17:01:43,1770224503836,dashboard-sb-team.vercel.app/api/gamification/heartbeat,POST,,200,d6czd-1770224503541-0f3a4dd5c340,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,,,,,"5:01:43 PM [express] POST /api/gamification/heartbeat 200 in 188ms :: {""xpGained"":0,""message"":""Heartbeat failed silently""}",prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,,,
2026-02-04 17:01:43,1770224503541,dashboard-sb-team.vercel.app/api/gamification/heartbeat,POST,,200,d6czd-1770224503541-0f3a4dd5c340,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/handler,dashboard-sb-team.vercel.app,dashboard-sb-team.vercel.app,dpl_hW9fAHcuywnapj5NqBD3miHgfeE9,191,iad1,265,2048,,prj_qGPYigLYbjXekJ1FJ2yLASrWwrVs,,,01KGMSMJS7R249AG0WF9M61Q67,S0dAjoY6xBuj,2
